individualID,specimenID,specimenIdSource,organ,tissue,BrodmannArea,sampleStatus,tissueWeight,tissueVolume,nucleicAcidSource,cellType,fastingState,isPostMortem,samplingAge,samplingAgeUnits,visitNumber,assay
4846,4846lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4880,4880lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4881,4881lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4854,4854lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4867,4867lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4860,4860lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4858,4858lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4859,4859lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3127,3127lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3128,3128lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3145,3145lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3146,3146lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3156,3156lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3157,3157lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3131,3131lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3132,3132lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3779,3779lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3787,3787lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3866,3866lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3863,3863lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3791,3791lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3792,3792lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3794,3794lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3878,3878lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4991,4991lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5021,5021lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5022,5022lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5039,5039lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5041,5041lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5045,5045lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5043,5043lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5034,5034lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5036,5036lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
5037,5037lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3080,3080lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3095,3095lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3096,3096lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3098,3098lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3075,3075lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3076,3076lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3077,3077lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3079,3079lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
3084,3084lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,4,months,,ELISA
4281,4281lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4199,4199lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4266,4266lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4265,4265lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4264,4264lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4255,4255lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4503,4503lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4244,4244lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4209,4209lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4208,4208lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4840,4840lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4841,4841lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4846,4846lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4880,4880lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4881,4881lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4854,4854lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4867,4867lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4860,4860lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4858,4858lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4859,4859lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3127,3127lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3128,3128lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3145,3145lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3146,3146lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3147,3147lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3156,3156lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3157,3157lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3131,3131lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3132,3132lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3166,3166lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3779,3779lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3787,3787lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3866,3866lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3863,3863lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3864,3864lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3791,3791lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3792,3792lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3794,3794lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3878,3878lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3868,3868lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
4991,4991lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5021,5021lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5022,5022lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5039,5039lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5041,5041lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5045,5045lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5043,5043lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5034,5034lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5036,5036lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
5037,5037lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3080,3080lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3095,3095lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3096,3096lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3098,3098lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3099,3099lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3075,3075lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3076,3076lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3077,3077lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3079,3079lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
3084,3084lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,4,months,,ELISA
582,582lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
758,758lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
759,759lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
636,636lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
637,637lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3172,3172lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3898,3898lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3884,3884lcif,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
487,487lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
582,582lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
758,758lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
759,759lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
530,530lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
488,488lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
637,637lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
636,636lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
573,573lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
574,574lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
569,569lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
571,571lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4952,4952lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4915,4915lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4914,4914lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4909,4909lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4907,4907lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4886,4886lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4911,4911lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4899,4899lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4898,4898lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4863,4863lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4862,4862lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3180,3180lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3188,3188lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3189,3189lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3206,3206lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3196,3196lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3195,3195lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3194,3194lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3200,3200lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3172,3172lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4038,4038lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4039,4039lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4040,4040lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3901,3901lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3898,3898lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3921,3921lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4034,4034lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4035,4035lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3918,3918lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3903,3903lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3884,3884lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3882,3882lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5029,5029lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5028,5028lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5026,5026lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5025,5025lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5010,5010lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5009,5009lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5116,5116lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5114,5114lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5113,5113lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5059,5059lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5015,5015lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5013,5013lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3121,3121lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3119,3119lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3116,3116lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3115,3115lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3114,3114lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3117,3117lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3109,3109lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3104,3104lhif,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
582,582lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
758,758lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
759,759lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
636,636lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
637,637lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4952,4952lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4915,4915lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4914,4914lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4909,4909lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4907,4907lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4886,4886lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4911,4911lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4899,4899lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4898,4898lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4891,4891lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4863,4863lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4862,4862lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3180,3180lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3188,3188lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3189,3189lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3205,3205lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3206,3206lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3196,3196lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3195,3195lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3194,3194lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3202,3202lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3200,3200lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3176,3176lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3172,3172lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4038,4038lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4039,4039lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4040,4040lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3901,3901lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3898,3898lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3921,3921lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4034,4034lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
4035,4035lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3918,3918lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3903,3903lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3884,3884lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3882,3882lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5029,5029lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5028,5028lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5026,5026lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5025,5025lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5010,5010lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5009,5009lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5116,5116lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5114,5114lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5113,5113lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5059,5059lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5015,5015lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
5013,5013lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3121,3121lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3120,3120lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3119,3119lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3116,3116lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3115,3115lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3114,3114lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3117,3117lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3113,3113lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3109,3109lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
3104,3104lcsf,UCI_TMF,brain,cerebral cortex,,,,,,,,TRUE,12,months,,ELISA
582,582lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
758,758lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
759,759lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
636,636lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
637,637lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4952,4952lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4915,4915lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4914,4914lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4909,4909lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4907,4907lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4886,4886lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4911,4911lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4899,4899lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4898,4898lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4863,4863lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4862,4862lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3180,3180lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3188,3188lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3189,3189lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3206,3206lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3196,3196lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3195,3195lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3194,3194lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3200,3200lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3172,3172lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4038,4038lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4039,4039lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4040,4040lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3901,3901lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3898,3898lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3921,3921lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4034,4034lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
4035,4035lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3918,3918lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3903,3903lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3884,3884lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
3882,3882lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5029,5029lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5028,5028lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5026,5026lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5025,5025lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5009,5009lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
5116,5116lhsf,UCI_TMF,brain,hippocampus,,,,,,,,TRUE,12,months,,ELISA
